[05/Apr/2024:13:27:17 +0300] - http-nio-8090-exec-1 127.0.0.1 GET / HTTP/1.1 302 203ms - - Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:07 +0300] - http-nio-8090-exec-1 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/vv2rty/9012/m4ydwl/8.5.7/_/download/batch/com.atlassian.confluence.plugins.confluence-space-directory:space-directory/com.atlassian.confluence.plugins.confluence-space-directory:space-directory.css HTTP/1.1 200 40ms 903 http://localhost:8090/spacedirectory/view.action?src=spacemenu Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:07 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /s/99914b932bd37a50b983c5e7c90ae93b-CDN/vv2rty/9012/m4ydwl/8.5.7/_/download/batch/com.atlassian.confluence.plugins.confluence-space-directory:space-directory-templates/com.atlassian.confluence.plugins.confluence-space-directory:space-directory-templates.js?locale=en-US HTTP/1.1 200 32ms 1149 http://localhost:8090/spacedirectory/view.action?src=spacemenu Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:07 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/download/resources/com.atlassian.confluence.plugins.confluence-space-directory:space-directory/img/space-empty-placeholder.png HTTP/1.1 200 13ms 2156 http://localhost:8090/s/d41d8cd98f00b204e9800998ecf8427e-CDN/vv2rty/9012/m4ydwl/8.5.7/_/download/batch/com.atlassian.confluence.plugins.confluence-space-directory:space-directory/com.atlassian.confluence.plugins.confluence-space-directory:space-directory.css Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:07 +0300] admin http-nio-8090-exec-9 127.0.0.1 POST /rest/wrm/2.0/resources HTTP/1.1 200 45ms 278 http://localhost:8090/spacedirectory/view.action?src=spacemenu Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:07 +0300] admin http-nio-8090-exec-10 127.0.0.1 GET /rest/shortcuts/latest/shortcuts/9012/604dd4e3bd6e0740c11006c4c7c31665 HTTP/1.1 200 10ms 1797 http://localhost:8090/spacedirectory/view.action?src=spacemenu Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:07 +0300] admin http-nio-8090-exec-5 127.0.0.1 GET /rest/mywork/latest/status/notification/count HTTP/1.1 200 5ms 72 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:07 +0300] admin http-nio-8090-exec-6 127.0.0.1 GET /rest/troubleshooting/1.0/check/admin HTTP/1.1 200 21ms 57 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:07 +0300] admin http-nio-8090-exec-4 127.0.0.1 POST /rest/wrm/2.0/resources HTTP/1.1 200 34ms 553 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:07 +0300] admin http-nio-8090-exec-7 127.0.0.1 GET /rest/spacedirectory/1/search?query=&type=global&status=current&pageSize=24&startIndex=0&_=1712314747452 HTTP/1.1 200 281ms 534 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:08 +0300] admin http-nio-8090-exec-3 127.0.0.1 POST /rest/analytics/1.0/publish/bulk HTTP/1.1 200 9ms 40 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:13 +0300] admin http-nio-8090-exec-8 127.0.0.1 GET /rest/prototype/1/session/check/admin HTTP/1.1 200 10ms 40 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:13 +0300] admin http-nio-8090-exec-5 127.0.0.1 PUT /rest/create-dialog/1.0/storage/quick-create HTTP/1.1 200 5ms 46 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:13 +0300] admin http-nio-8090-exec-9 127.0.0.1 GET /rest/create-dialog/1.0/spaces?promotedSpacesLimit=10&otherSpacesLimit=1000 HTTP/1.1 200 20ms 161 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:13 +0300] admin http-nio-8090-exec-10 127.0.0.1 POST /rest/wrm/2.0/resources HTTP/1.1 200 60ms 432 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:13 +0300] - http-nio-8090-exec-4 127.0.0.1 GET /s/9037e62deab4c974ce368ed8a51dc81f-CDN/vv2rty/9012/m4ydwl/d39cbbd4c5cdb795899c82956f4db914/_/download/contextbatch/css/create-content,-_super,-atl.general,-com.atlassian.confluence.plugins.confluence-onboarding:confluence-flow-resources/batch.css?healthcheck-resources=true&hostenabled=true&tc-license-setup=true&user-logged-in=true HTTP/1.1 200 21ms 55068 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:13 +0300] - http-nio-8090-exec-7 127.0.0.1 GET /s/3d9718a5cab4e48ca8d6a1940ddbd597-CDN/vv2rty/9012/m4ydwl/d39cbbd4c5cdb795899c82956f4db914/_/download/contextbatch/js/create-content,-_super,-atl.general,-com.atlassian.confluence.plugins.confluence-onboarding:confluence-flow-resources/batch.js?healthcheck-resources=true&hostenabled=true&locale=en-US&tc-license-setup=true&user-logged-in=true HTTP/1.1 200 80ms 74903 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:13 +0300] admin http-nio-8090-exec-6 127.0.0.1 GET /rest/create-dialog/1.0/blueprints/web-items?spaceKey=TS HTTP/1.1 200 132ms 3418 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:13 +0300] admin http-nio-8090-exec-3 127.0.0.1 GET /rest/create-dialog/1.0/spaces/adminCheck?spaceKey=TS HTTP/1.1 200 10ms 46 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:18 +0300] admin http-nio-8090-exec-1 127.0.0.1 POST /rest/analytics/1.0/publish/bulk HTTP/1.1 200 22ms 40 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:37 +0300] admin http-nio-8090-exec-4 127.0.0.1 GET /rest/quickreload/latest/0?since=1712314747005 HTTP/1.1 200 12ms 116 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:59:37 +0300] admin http-nio-8090-exec-10 127.0.0.1 GET /rest/mywork/latest/status/notification/count HTTP/1.1 200 21ms 72 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:07 +0300] admin http-nio-8090-exec-8 127.0.0.1 GET /rest/quickreload/latest/0?since=1712314777749 HTTP/1.1 200 10ms 118 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:07 +0300] admin http-nio-8090-exec-1 127.0.0.1 GET /rest/mywork/latest/status/notification/count HTTP/1.1 200 17ms 72 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:37 +0300] admin http-nio-8090-exec-4 127.0.0.1 GET /rest/mywork/latest/status/notification/count HTTP/1.1 200 13ms 72 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:37 +0300] admin http-nio-8090-exec-10 127.0.0.1 GET /rest/quickreload/latest/0?since=1712314807754 HTTP/1.1 200 15ms 118 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:43 +0300] admin http-nio-8090-exec-6 127.0.0.1 POST /rest/analytics/1.0/publish/bulk HTTP/1.1 200 27ms 40 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:47 +0300] admin http-nio-8090-exec-8 127.0.0.1 GET /display/TS/Testing+space HTTP/1.1 200 1889ms 18940 http://localhost:8090/spacedirectory/view.action Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:47 +0300] - http-nio-8090-exec-1 127.0.0.1 GET /s/e7e0a80fe6812233601d20fac8f4849d-CDN/vv2rty/9012/m4ydwl/e4739d8a0504168648601f2e90660335/_/download/contextbatch/css/roadmap-view-resources,viewcontent,main,atl.general,page,atl.confluence.plugins.pagetree-desktop,atl.comments,zdu-banner-all,-_super/batch.css?cefp_collab_enabled=true&cefp_ed_perm=false&cefp_is_admin=true&gatekeeper-ui-v2=true&healthcheck-resources=true&highlightactions=true&hostenabled=true&onboarding-in-progress=true&user-logged-in=true HTTP/1.1 200 121ms 39163 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:48 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /s/040d8a0d0a4bdfbe14bbff5891848425-CDN/vv2rty/9012/m4ydwl/e4739d8a0504168648601f2e90660335/_/download/contextbatch/js/roadmap-view-resources,viewcontent,main,atl.general,page,atl.confluence.plugins.pagetree-desktop,atl.comments,zdu-banner-all,-_super/batch.js?cefp_collab_enabled=true&cefp_ed_perm=false&cefp_is_admin=true&gatekeeper-ui-v2=true&healthcheck-resources=true&highlightactions=true&hostenabled=true&locale=en-US&onboarding-in-progress=true&user-logged-in=true HTTP/1.1 200 924ms 360550 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:48 +0300] - http-nio-8090-exec-4 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/_/download/resources/com.addonengine.analytics:analytics-resources/images/icons/analytics-content-byline-icon-adg3@2x.png HTTP/1.1 200 16ms 1284 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:48 +0300] admin http-nio-8090-exec-10 127.0.0.1 GET /download/attachments/98361/lock-icon.png?version=1&modificationDate=1712313696253&api=v2 HTTP/1.1 200 71ms 3448 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:48 +0300] admin http-nio-8090-exec-5 127.0.0.1 GET /download/attachments/98361/peak.jpeg?version=1&modificationDate=1712313696253&api=v2 HTTP/1.1 200 76ms 43498 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-6 127.0.0.1 POST /rest/wrm/2.0/resources HTTP/1.1 200 107ms 311 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/18.5.24/_/download/resources/com.atlassian.confluence.plugins.confluence-icons:confluence-icon-resources/assets/icons/sidebar-open-pages.svg HTTP/1.1 200 17ms 740 http://localhost:8090/s/98b45bdeb6272f075aded8429c1ca590-CDN/vv2rty/9012/m4ydwl/f54e1e6a7a67c22db9843209075e4af4/_/download/contextbatch/css/_super,-com.atlassian.plugins.atlassian-plugins-webresource-rest:data-collector-perf-observer/batch.css Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/18.5.24/_/download/resources/com.atlassian.confluence.plugins.confluence-icons:confluence-icon-resources/assets/icons/sidebar-open-blog.svg HTTP/1.1 200 45ms 586 http://localhost:8090/s/98b45bdeb6272f075aded8429c1ca590-CDN/vv2rty/9012/m4ydwl/f54e1e6a7a67c22db9843209075e4af4/_/download/contextbatch/css/_super,-com.atlassian.plugins.atlassian-plugins-webresource-rest:data-collector-perf-observer/batch.css Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/18.5.8/_/download/resources/com.atlassian.confluence.extra.team-calendars:space-calendars-icon/calendar3/img/sidebar_TC.svg HTTP/1.1 200 22ms 1261 http://localhost:8090/s/e7e0a80fe6812233601d20fac8f4849d-CDN/vv2rty/9012/m4ydwl/e4739d8a0504168648601f2e90660335/_/download/contextbatch/css/roadmap-view-resources,viewcontent,main,atl.general,page,atl.confluence.plugins.pagetree-desktop,atl.comments,zdu-banner-all,-_super/batch.css?cefp_collab_enabled=true&cefp_ed_perm=false&cefp_is_admin=true&gatekeeper-ui-v2=true&healthcheck-resources=true&highlightactions=true&hostenabled=true&onboarding-in-progress=true&user-logged-in=true Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-3 127.0.0.1 GET /rest/helptips/1.0/tips HTTP/1.1 200 321ms 44 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-4 127.0.0.1 GET /download/thumbnails/98361/Sameer.jpg?version=1&modificationDate=1712313696253&api=v2 HTTP/1.1 200 606ms 51532 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-7 127.0.0.1 GET /download/thumbnails/98361/Alana.jpg?version=1&modificationDate=1712313696253&api=v2 HTTP/1.1 200 623ms 57365 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-1 127.0.0.1 GET /rest/shortcuts/latest/shortcuts/9012/604dd4e3bd6e0740c11006c4c7c31665?_=1712314848007 HTTP/1.1 200 9ms 1797 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-2 127.0.0.1 GET /download/thumbnails/98361/Cassie.jpg?version=1&modificationDate=1712313696253&api=v2 HTTP/1.1 200 642ms 60728 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-9 127.0.0.1 GET /download/thumbnails/98361/Harvey.jpg?version=1&modificationDate=1712313696253&api=v2 HTTP/1.1 200 643ms 55407 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] - http-nio-8090-exec-10 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/18.5.24/_/download/resources/com.atlassian.confluence.plugins.confluence-icons:confluence-icon-resources/assets/icons/confluence-icon-grab-handle.svg HTTP/1.1 200 20ms 209 http://localhost:8090/s/98b45bdeb6272f075aded8429c1ca590-CDN/vv2rty/9012/m4ydwl/f54e1e6a7a67c22db9843209075e4af4/_/download/contextbatch/css/_super,-com.atlassian.plugins.atlassian-plugins-webresource-rest:data-collector-perf-observer/batch.css Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-8 127.0.0.1 GET /rest/confluenceshortcuts/latest/enabled?_=1712314848005 HTTP/1.1 200 376ms 46 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-3 127.0.0.1 GET /rest/confluenceshortcuts/latest/enabled?_=1712314848006 HTTP/1.1 200 305ms 46 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-2 127.0.0.1 GET /rest/mywork/latest/status/notification/count?pageid=98361&_=1712314848012 HTTP/1.1 200 16ms 72 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-9 127.0.0.1 GET /rest/troubleshooting/1.0/check/admin?_=1712314848013 HTTP/1.1 200 22ms 57 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] - http-nio-8090-exec-1 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/vv2rty/9012/m4ydwl/2f1dfcf7a49ac8988e703cc87a539a82/_/download/contextbatch/js/browser-metrics-plugin.contrib,-_super,-viewcontent/batch.js?highlightactions=true HTTP/1.1 200 57ms 8226 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-7 127.0.0.1 GET /rest/jira-metadata/1.0/metadata/aggregate?pageId=98361&_=1712314848008 HTTP/1.1 200 309ms 88 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-10 127.0.0.1 POST /rest/wrm/2.0/resources HTTP/1.1 200 132ms 1317 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-4 127.0.0.1 GET /rest/highlighting/1.0/panel-items?pageId=98361&_=1712314848011 HTTP/1.1 200 325ms 149 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /s/2d9e0747065455d2f97a738cd6691d72-CDN/vv2rty/9012/m4ydwl/f416a42f6e802d5ac259a63e37210085/_/download/contextbatch/css/com.atlassian.confluence.plugins.drag-and-drop:default-drop-handler,-_super,-atl.general,-viewcontent/batch.css?healthcheck-resources=true&highlightactions=true&hostenabled=true&user-logged-in=true HTTP/1.1 200 19ms 1359 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/vv2rty/9012/m4ydwl/da27e04408864a1557aeedbf17d9f808/_/download/contextbatch/css/sortable-tables-resources,-_super,-viewcontent/batch.css?highlightactions=true HTTP/1.1 200 11ms 1183 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/e81cc1d305bc34087282fec9577e9e7b-CDN/vv2rty/9012/m4ydwl/565695007f3701139eedb54fe468ab29/_/download/contextbatch/css/com.atlassian.confluence.plugins.confluence-inline-comments:app,com.atlassian.confluence.plugins.confluence-inline-comments:EditorContextInit,-_super,-main,-viewcontent,-roadmap-view-resources,-atl.general,-page/batch.css?cefp_collab_enabled=true&cefp_ed_perm=false&cefp_is_admin=true&gatekeeper-ui-v2=true&healthcheck-resources=true&highlightactions=true&hostenabled=true&onboarding-in-progress=true&user-logged-in=true HTTP/1.1 200 57ms 11866 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] - http-nio-8090-exec-1 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/vv2rty/9012/m4ydwl/18.5.2/_/download/batch/com.atlassian.confluence.ext.newcode-macro-plugin:code-macro-bidi-style/com.atlassian.confluence.ext.newcode-macro-plugin:code-macro-bidi-style.css HTTP/1.1 200 11ms 250 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] - http-nio-8090-exec-7 127.0.0.1 GET /s/16363bd950d520256b7a17a4773b24e0-CDN/vv2rty/9012/m4ydwl/0d464f8c8434244559b4133669789842/_/download/contextbatch/js/com.atlassian.confluence.plugins.confluence-inline-comments:vendors~EditorContextInit~app,-_super/batch.js?locale=en-US HTTP/1.1 200 17ms 2397 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] - http-nio-8090-exec-4 127.0.0.1 GET /s/16363bd950d520256b7a17a4773b24e0-CDN/vv2rty/9012/m4ydwl/da27e04408864a1557aeedbf17d9f808/_/download/contextbatch/js/sortable-tables-resources,-_super,-viewcontent/batch.js?highlightactions=true&locale=en-US HTTP/1.1 200 33ms 1561 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:00:49 +0300] admin http-nio-8090-exec-6 127.0.0.1 GET /rest/likes/1.0/content/98361/likes?commentLikes=true&_=1712314848010 HTTP/1.1 200 473ms 98 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
